"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"155","서울특별시 영등포구 영등포동4가","55","0055","0000","HIGHEND 63st","전세","28.1200","202312","28","32,000","0","9","2023","영중로 21","202401~202601","신규","-","",""
"156","서울특별시 강서구 마곡동","773-1","0773","0001","마곡역센트럴푸르지오시티","전세","23.8700","202312","28","17,000","0","3","2016","마곡중앙6로 10","202402~202601","신규","-","",""
"157","서울특별시 은평구 역촌동","83-25","0083","0025","(83-25)","전세","33.9700","202312","28","10,000","0","2","2002","연서로 29","202401~202601","신규","-","",""
"158","서울특별시 영등포구 양평동6가","82-1","0082","0001","엠케이유앤미","전세","28.7300","202312","28","29,400","0","8","2020","양평로30길 32","202401~202601","신규","-","",""
"159","서울특별시 동대문구 이문동","255-190","0255","0190","수아주캠퍼스빌","전세","17.3900","202312","28","16,500","0","12","2019","이문로 166","202402~202602","신규","-","",""
"160","서울특별시 용산구 문배동","24-4","0024","0004","용산큐브","전세","17.4600","202312","28","18,900","0","3","2013","백범로90길 12","202402~202602","신규","-","",""
"161","서울특별시 서초구 서초동","1303-16","1303","0016","강남역 I'PARK","전세","29.5500","202312","28","27,900","0","9","2013","서초대로77길 62","202401~202601","신규","-","",""
"162","서울특별시 동대문구 장안동","384-8","0384","0008","이도SPACE","전세","27.6700","202312","28","21,500","0","12","2023","장한로23길 11-6","202402~202602","신규","-","",""
"163","서울특별시 중구 신당동","468","0468","0000","왕십리 큐브스테이트","전세","34.0500","202312","28","40,000","0","13","2023","왕십리로 397","202401~202601","신규","-","",""
"164","서울특별시 송파구 문정동","652-1","0652","0001","프라비다옥토","전세","19.7400","202312","28","19,000","0","11","2016","법원로4길 17","202401~202601","신규","-","",""
"165","서울특별시 용산구 후암동","339-4","0339","0004","(339-4)","전세","34.3800","202312","27","13,000","0","5","1990","두텁바위로58길 7","202401~202601","신규","-","",""
"166","서울특별시 서초구 서초동","1601-10","1601","0010","서초어반하이 오피스텔","전세","23.8600","202312","27","23,000","0","12","2018","서초중앙로5길 10-7","202401~202601","신규","-","",""
"167","서울특별시 광진구 자양동","861","0861","0000","자양 호반써밋","전세","18.7400","202312","27","23,000","0","19","2021","능동로 69","202401~202601","신규","-","",""
"168","서울특별시 영등포구 영등포동1가","121-5","0121","0005","여의도리슈빌DS","전세","21.4100","202312","27","20,490","0","11","2020","신길로 287","202401~202601","신규","-","",""
"169","서울특별시 영등포구 영등포동1가","118","0118","0000","소미여의도골드라인","전세","21.8900","202312","27","21,490","0","8","2020","경인로 888-4","202402~202602","신규","-","",""
"170","서울특별시 용산구 문배동","3-3","0003","0003","이안용산프리미어","전세","24.7800","202312","27","18,000","0","6","2007","청파로 213","202312~202412","신규","-","",""
"171","서울특별시 영등포구 양평동6가","82-1","0082","0001","엠케이유앤미","전세","15.4600","202312","27","19,300","0","5","2020","양평로30길 32","202401~202601","신규","-","",""
"172","서울특별시 노원구 상계동","1258","1258","0000","오피앙","전세","23.3700","202312","27","9,500","0","14","2004","동일로 1701","202402~202602","신규","-","",""
"173","서울특별시 관악구 봉천동","1563-28","1563","0028","Triple.s","전세","22.5400","202312","27","25,000","0","4","2021","쑥고개로 67-8","202401~202601","신규","-","",""
"174","서울특별시 영등포구 양평동5가","94","0094","0000","한강프리젠","전세","29.9600","202312","27","26,000","0","3","2017"," ","202402~202602","신규","-","",""
"175","서울특별시 영등포구 양평동5가","51","0051","0000","에듀시티에비앙","전세","28.6000","202312","27","23,383","0","6","2017","양평로 160","202403~202603","신규","-","",""
"176","서울특별시 종로구 종로5가","138-4","0138","0004","종로5가역 하이뷰더광장","전세","18.9700","202312","27","22,000","0","13","2022","종로 210","202401~202601","신규","-","",""
"177","서울특별시 용산구 한강로2가","420","0420","0000","용산푸르지오써밋","전세","40.8100","202312","27","41,000","0","34","2017"," ","202402~202602","신규","-","",""
"178","서울특별시 송파구 송파동","86-1","0086","0001","동광팰리스","전세","38.8600","202312","27","30,000","0","4","2016","백제고분로42길 6-9","202401~202601","신규","-","",""
"179","서울특별시 영등포구 양평동1가","147","0147","0000","어반 HILL","전세","32.9500","202312","27","26,000","0","2","2019","선유로25길 5","202402~202602","신규","-","",""
"180","서울특별시 마포구 상암동","1748","1748","0000","상암 오벨리스크 2차","전세","26.7200","202312","27","16,000","0","8","2014"," ","202401~202601","신규","-","",""
"181","서울특별시 영등포구 문래동6가","2-2","0002","0002","문래동 현대홈시티2","전세","57.7600","202312","27","34,178","0","12","2004","선유로13길 5","202403~202603","신규","-","",""
"182","서울특별시 성북구 장위동","8-2","0008","0002","석계역 한일노벨리아시티","전세","18.0300","202312","27","12,000","0","12","2019","화랑로 299","202401~202601","신규","-","",""
"183","서울특별시 양천구 목동","905-28","0905","0028","목동블루오피스텔","전세","27.8100","202312","27","25,000","0","6","2022","목동서로 133-3","202401~202601","신규","-","",""
"184","서울특별시 종로구 숭인동","1368","1368","0000","숭인한성아펠시티","전세","21.4500","202312","27","25,500","0","16","2021","난계로 257","202401~202601","신규","-","",""
"185","서울특별시 종로구 숭인동","1425","1425","0000","한라 운종가","전세","22.5500","202312","27","21,000","0","13","2022","종로66길 27","-","신규","-","",""
"186","서울특별시 관악구 남현동","602-57","0602","0057","더 트라이앵글","전세","29.0400","202312","27","12,000","0","4","2015","승방6길 10","202401~202601","신규","-","",""
"187","서울특별시 성동구 도선동","256-5","0256","0005","성동 트레비스타 오피스텔","전세","19.8400","202312","27","24,000","0","6","2022","왕십리로 332","202401~202601","신규","-","",""
"188","서울특별시 중랑구 면목동","472-56","0472","0056","어울림 홈타운 5차 주상복합","전세","50.3900","202312","27","25,800","0","2","2018"," ","202402~202602","신규","-","",""
"189","서울특별시 중랑구 면목동","472-56","0472","0056","어울림 홈타운 5차 주상복합","전세","50.3900","202312","27","25,700","0","2","2018"," ","202402~202602","신규","-","",""
"190","서울특별시 중랑구 면목동","634-43","0634","0043","성진쉐르빌","전세","43.5700","202312","27","25,000","0","6","2020","면목로 311-6","202402~202602","신규","-","",""
"191","서울특별시 동대문구 휘경동","330","0330","0000","(330)","전세","38.5700","202312","27","12,000","0","13","1999","이문로 22","202401~202601","신규","-","",""
"192","서울특별시 성동구 성수동1가","656-392","0656","0392","서울숲오피스텔","전세","44.1600","202312","27","30,000","0","2","2013","뚝섬로 325-19","202401~202601","신규","-","",""
"193","서울특별시 강서구 마곡동","793","0793","0000","유림트윈파크","전세","19.9900","202312","27","12,200","0","5","2015","강서로 419","202401~202501","신규","-","",""
"194","서울특별시 강서구 마곡동","760-1","0760","0001","힐스테이트에코 마곡나루역 라마다앙코르 서울마곡","전세","21.5000","202312","27","16,870","0","8","2017","마곡중앙로 161-11","202402~202602","신규","-","",""
"195","서울특별시 강서구 마곡동","760-1","0760","0001","힐스테이트에코 마곡나루역 라마다앙코르 서울마곡","전세","20.8400","202312","27","16,500","0","5","2017","마곡중앙로 161-11","202402~202602","신규","-","",""
"196","서울특별시 강서구 마곡동","776","0776","0000","마곡 파크뷰 대방디엠시티 오피스텔","전세","26.6800","202312","27","22,050","0","7","2019","마곡동로10길 23","202402~202602","신규","-","",""
"197","서울특별시 송파구 잠실동","176","0176","0000","잠실 포레디움","전세","15.3100","202312","27","16,500","0","8","2019","올림픽로8길 4-11","202402~202602","신규","-","",""
"198","서울특별시 영등포구 여의도동","12-3","0012","0003","(주)신한 여의도 드림리버 오피스텔","전세","24.5000","202312","27","22,000","0","5","2019","은행로 54","202402~202602","신규","-","",""
"199","서울특별시 영등포구 여의도동","525","0525","0000","브라이튼 여의도","전세","59.8400","202312","27","68,000","0","36","2023","국제금융로 39","202403~202603","신규","-","",""
"200","서울특별시 영등포구 여의도동","525","0525","0000","브라이튼 여의도","전세","59.9700","202312","27","64,000","0","5","2023","국제금융로 39","202402~202602","신규","-","",""
"201","서울특별시 동대문구 장안동","384-8","0384","0008","이도SPACE","전세","27.6700","202312","27","21,500","0","10","2023","장한로23길 11-6","202401~202601","신규","-","",""
"202","서울특별시 영등포구 여의도동","525","0525","0000","브라이튼 여의도","전세","29.5600","202312","27","42,000","0","34","2023","국제금융로 39","202312~202512","신규","-","",""
"203","서울특별시 강서구 방화동","620-129","0620","0129","펜타곤스카이","전세","25.9200","202312","27","25,000","0","5","2022","개화동로31길 24","202401~202601","신규","-","",""
"204","서울특별시 강남구 도곡동","467-24","0467","0024","우성캐릭터199","전세","35.2000","202312","27","28,000","0","23","1998","언주로 118","202402~202602","신규","-","",""
"205","서울특별시 구로구 신도림동","433-24","0433","0024","힐스테이트 신도림역 센트럴","전세","29.9900","202312","27","28,500","0","4","2023","경인로 625","202401~202601","신규","-","",""
"206","서울특별시 구로구 신도림동","433-24","0433","0024","힐스테이트 신도림역 센트럴","전세","18.1500","202312","27","19,000","0","8","2023","경인로 625","202401~202601","신규","-","",""
"207","서울특별시 구로구 신도림동","271-25","0271","0025","신도림삼성쉐르빌 1","전세","92.0600","202312","27","52,000","0","11","2010","신도림로19길 144","202402~202602","신규","-","",""
"208","서울특별시 광진구 화양동","193","0193","0000","하이뷰오피스텔","전세","18.4300","202312","27","23,000","0","12","2020","광나루로 386","202402~202602","신규","-","",""
"209","서울특별시 구로구 구로동","650-4","0650","0004","SK 허브수 ","전세","59.1200","202312","27","28,600","0","9","2005","구일로10길 27","202402~202602","신규","-","",""
"210","서울특별시 강남구 대치동","944-21","0944","0021","대치2차 아이파크","전세","22.1800","202312","27","27,000","0","7","2018","영동대로85길 34","202402~202602","신규","-","",""
"211","서울특별시 강남구 대치동","890-59","0890","0059","선릉역 롯데골드로즈2","전세","44.4600","202312","27","37,000","0","7","2004","선릉로86길 31","202312~202512","신규","-","",""
"212","서울특별시 구로구 고척동","76-14","0076","0014","고척동 헤리움 더원","전세","19.0100","202312","27","14,900","0","8","2021","중앙로 18","202403~202603","신규","-","",""
"213","서울특별시 구로구 고척동","76-14","0076","0014","고척동 헤리움 더원","전세","19.0100","202312","27","14,500","0","5","2021","중앙로 18","202401~202601","신규","-","",""
"214","서울특별시 강남구 삼성동","158-4","0158","0004","삼성역 두산위브센티움","전세","27.0600","202312","27","22,500","0","4","2003","테헤란로83길 14","202401~202601","신규","-","",""
"215","서울특별시 구로구 오류동","33-33","0033","0033","예성 라온팰리스","전세","102.2400","202312","27","36,000","0","9","2007","경인로 240","202403~202603","신규","-","",""
"216","서울특별시 동대문구 전농동","620-15","0620","0015","청량리역 우남SL타워300","전세","25.6800","202312","27","25,000","0","8","2023","왕산로 186","202401~202601","신규","-","",""
"217","서울특별시 동대문구 전농동","620-15","0620","0015","청량리역 우남SL타워300","전세","18.4300","202312","27","21,000","0","18","2023","왕산로 186","202312~202512","신규","-","",""
"218","서울특별시 강남구 역삼동","825-20","0825","0020","강남역 센트럴 푸르지오 시티","전세","24.6100","202312","27","27,000","0","8","2015"," ","202401~202601","신규","-","",""
"219","서울특별시 강남구 역삼동","708-20","0708","0020","금천빌딩","전세","29.7200","202312","27","19,500","0","3","2005","테헤란로52길 15","202401~202601","신규","-","",""
"220","서울특별시 중구 중림동","355","0355","0000","브라운스톤서울","전세","68.0400","202312","27","55,000","0","25","2006","청파로 464","202312~202512","신규","-","",""
"221","서울특별시 은평구 응암동","601-24","0601","0024","뉴캐슬","전세","22.9200","202312","27","9,500","0","5","2013","응암로 190-4","202401~202601","신규","-","",""
